_unit_id,_created_at,_golden,_canary,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,is_the_category_correct_for_this_tweet,orig__canary,_last_judgment_at,_trusted_judgments,orig__unit_id,_unit_state,gold_answer,sentiment,tweet_id,tweet_text,what_emotion_does_the_author_express_specifically_about_the_weatherconfidence
315120690,8/24/2013 21:31:51,true,,1039526086,,8/24/2013 21:31:18,false,prodege,0.9767,1950455,USA,CT,Stafford Springs,68.229.71.60,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:35:55,true,,1039527496,,8/24/2013 21:34:22,false,clixsense,1.0,7490081,USA,AL,Montgomery,66.191.158.238,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:36:31,true,,1039527638,,8/24/2013 21:35:59,false,prodege,0.9767,1950455,USA,CT,Stafford Springs,68.229.71.60,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:38:19,true,,1039528232,,8/24/2013 21:37:31,false,prodege,0.9767,1950455,USA,CT,Stafford Springs,68.229.71.60,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:39:34,true,,1039528666,,8/24/2013 21:32:54,false,instagc,0.9853,16718271,USA,WA,Sammamish,98.225.18.75,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:40:18,true,,1039528887,,8/24/2013 21:37:24,false,cashcrate,1.0,10333064,USA,DE,Wilmington,108.2.127.55,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:40:49,true,,1039529024,,8/24/2013 21:38:22,false,clixsense,0.9385,9289735,USA,IL,Chicago,69.210.248.238,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:43:59,true,,1039530134,,8/24/2013 21:42:27,false,instagc,0.9853,16718271,USA,WA,Sammamish,98.225.18.75,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:45:28,true,,1039530684,,8/24/2013 21:44:00,false,instagc,0.9853,16718271,USA,WA,Sammamish,98.225.18.75,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:49:12,true,,1039531772,,8/24/2013 21:47:02,false,clixsense,1.0,9040042,USA,PA,Coopersburg,70.15.32.175,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:53:23,true,,1039532921,,8/24/2013 21:50:59,false,neodev,0.9615,19497925,USA,NC,Durham,71.65.245.42,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:54:24,true,,1039533174,,8/24/2013 21:53:54,false,clixsense,1.0,9040042,USA,PA,Coopersburg,70.15.32.175,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:57:12,true,,1039534035,,8/24/2013 21:55:00,false,clixsense,0.9706,6340793,USA,MO,Saint Louis,70.242.131.137,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:59:15,true,,1039534578,,8/24/2013 21:58:07,false,prodege,0.9778,17730728,USA,MN,Center City,50.33.32.208,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:59:19,true,,1039534594,,8/24/2013 21:58:51,false,clixsense,1.0,9040042,USA,PA,Coopersburg,70.15.32.175,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 21:59:39,true,,1039534674,,8/24/2013 21:57:56,false,bitcoinget,0.9423,17973927,USA,GA,Snellville,108.202.64.162,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:00:35,true,,1039534930,,8/24/2013 21:58:57,false,neodev,0.9615,19497925,USA,NC,Durham,71.65.245.42,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:00:47,true,,1039535010,,8/24/2013 21:59:17,false,prodege,0.9778,17730728,USA,MN,Center City,50.33.32.208,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:03:05,true,,1039535603,,8/24/2013 22:01:43,false,cashcrate,1.0,10333064,USA,DE,Wilmington,108.2.127.55,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:04:12,true,,1039535815,,8/24/2013 22:02:46,false,bitcoinget,0.9677,19176898,USA,IN,Whitestown,69.21.31.80,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:05:38,true,,1039536100,,8/24/2013 22:04:31,false,prodege,0.9778,17730728,USA,MN,Center City,50.33.32.208,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:06:32,true,,1039536351,,8/24/2013 22:05:06,false,clixsense,0.9286,6363970,USA,OR,Cornelius,75.92.162.8,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:10:11,true,,1039537235,,8/24/2013 22:09:26,false,clixsense,1.0,9040042,USA,PA,Coopersburg,70.15.32.175,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:13:57,true,,1039538136,,8/24/2013 22:13:15,false,pokerowned,0.9718,18442860,USA,CA,South Gate,76.168.67.143,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:17:20,true,,1039538926,,8/24/2013 22:16:10,false,bitcoinget,0.9423,17973927,USA,GA,Snellville,108.202.64.162,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:18:10,true,,1039539103,,8/24/2013 22:16:02,false,clixsense,0.9706,6340793,USA,MO,Saint Louis,70.242.131.137,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:18:20,true,,1039539130,,8/24/2013 22:15:13,false,clixsense,0.9888,6348036,USA,GA,Decatur,71.204.24.11,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:18:27,true,,1039539178,,8/24/2013 22:17:00,false,prodege,0.9778,17730728,USA,MN,Center City,50.33.32.208,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:19:34,true,,1039539472,,8/24/2013 22:18:29,false,prodege,0.9778,17730728,USA,MN,Center City,50.33.32.208,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:20:39,true,,1039539706,,8/24/2013 22:18:12,false,clixsense,0.9706,6340793,USA,MO,Saint Louis,70.242.131.137,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:20:56,true,,1039539802,,8/24/2013 22:19:28,false,cashcrate,1.0,10333064,USA,DE,Wilmington,108.2.127.55,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:21:40,true,,1039539932,,8/24/2013 22:20:40,false,prodege,0.9778,17730728,USA,MN,Center City,50.33.32.208,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:22:29,true,,1039540210,,8/24/2013 22:22:01,false,pokerowned,0.9718,18442860,USA,CA,South Gate,76.168.67.143,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:22:52,true,,1039540315,,8/24/2013 22:21:42,false,prodege,0.9778,17730728,USA,MN,Center City,50.33.32.208,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:24:15,true,,1039540653,,8/24/2013 22:22:33,false,clixsense,0.9706,6340793,USA,MO,Saint Louis,70.242.131.137,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:27:24,true,,1039541779,,8/24/2013 22:26:02,false,clixsense,0.9706,6340793,USA,MO,Saint Louis,70.242.131.137,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:28:30,true,,1039542217,,8/24/2013 22:27:26,false,clixsense,0.9706,6340793,USA,MO,Saint Louis,70.242.131.137,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:28:35,true,,1039542248,,8/24/2013 22:26:55,false,clixsense,0.96,8449724,USA,CA,Manteca,96.236.69.191,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:28:55,true,,1039542432,,8/24/2013 22:26:44,false,clixsense,0.9524,14203754,USA,OH,Enon,24.210.216.217,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:29:41,true,,1039542729,,8/24/2013 22:27:08,false,fusioncash,0.9762,11919161,USA,TX,Arlington,173.175.200.245,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:30:19,true,,1039543124,,8/24/2013 22:28:07,false,cashcrate,1.0,10333064,USA,DE,Wilmington,108.2.127.55,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:31:11,true,,1039543729,,8/24/2013 22:28:59,false,clixsense,1.0,18437036,USA,NC,Charlotte,74.235.11.115,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:31:13,true,,1039543770,,8/24/2013 22:26:02,false,neodev,1.0,19416362,USA,IL,Chicago,199.193.253.77,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:34:42,true,,1039546396,,8/24/2013 22:28:10,false,bitcoinget,0.9677,19176898,USA,IN,Whitestown,69.21.31.80,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:36:33,true,,1039547913,,8/24/2013 22:34:32,false,amt,1.0,1623250,USA,NJ,Plainsboro,68.46.184.167,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:36:49,true,,1039548184,,8/24/2013 22:35:26,false,clixsense,0.9706,6340793,USA,MO,Saint Louis,70.242.131.137,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:38:12,true,,1039549486,,8/24/2013 22:36:51,false,clixsense,0.9706,6340793,USA,MO,Saint Louis,70.242.131.137,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:40:18,true,,1039551212,,8/24/2013 22:38:26,false,cashcrate,1.0,10333064,USA,DE,Wilmington,108.2.127.55,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:42:00,true,,1039552921,,8/24/2013 22:37:01,false,neodev,1.0,19416362,USA,IL,Chicago,199.193.253.77,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:42:33,true,,1039553468,,8/24/2013 22:40:56,false,clixsense,0.9888,6348036,USA,GA,Decatur,71.204.24.11,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:43:40,true,,1039554612,,8/24/2013 22:42:45,false,bitcoinget,0.9677,19176898,USA,IN,Whitestown,69.21.31.80,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:43:43,true,,1039554645,,8/24/2013 22:34:06,false,clixsense,1.0,6488338,USA,HI,Honolulu,66.8.139.0,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:43:48,true,,1039554778,,8/24/2013 22:42:43,false,pokerowned,0.9718,18442860,USA,CA,South Gate,76.168.67.143,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:44:10,true,,1039555142,,8/24/2013 22:40:29,false,instagc,1.0,19882289,USA,IL,Chicago,99.133.145.62,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:45:52,true,,1039556670,,8/24/2013 22:44:04,false,clixsense,0.96,8449724,USA,CA,Manteca,96.236.69.191,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:49:08,true,,1039559936,,8/24/2013 22:47:55,false,bitcoinget,0.9423,17973927,USA,GA,Snellville,108.202.64.162,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:49:43,true,,1039560558,,8/24/2013 22:42:39,false,fusioncash,0.9762,11919161,USA,TX,Arlington,173.175.200.245,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:49:44,true,,1039560581,,8/24/2013 22:48:24,false,cashcrate,1.0,10333064,USA,DE,Wilmington,108.2.127.55,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:50:14,true,,1039561074,,8/24/2013 22:48:46,false,clixsense,0.9667,6563102,USA,OH,Cincinnati,74.83.31.46,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:53:04,true,,1039563598,,8/24/2013 22:52:20,false,bitcoinget,0.9677,19176898,USA,IN,Whitestown,69.21.31.80,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:53:58,true,,1039564494,,8/24/2013 22:45:41,false,neodev,1.0,19416362,USA,IL,Chicago,199.193.253.77,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:58:03,true,,1039568483,,8/24/2013 22:57:03,false,instagc,0.9853,16718271,USA,WA,Sammamish,98.225.18.75,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:59:01,true,,1039569341,,8/24/2013 22:58:05,false,instagc,0.9853,16718271,USA,WA,Sammamish,98.225.18.75,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 22:59:15,true,,1039569507,,8/24/2013 22:57:36,false,clixsense,0.9888,6348036,USA,GA,Decatur,71.204.24.11,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 23:02:49,true,,1039572912,,8/24/2013 23:00:50,false,fusioncash,0.9762,11919161,USA,TX,Arlington,173.175.200.245,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 23:03:20,true,,1039573320,,8/24/2013 23:01:22,false,cashcrate,1.0,10333064,USA,DE,Wilmington,108.2.127.55,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 23:03:24,true,,1039573383,,8/24/2013 23:01:48,false,instagc,0.9853,16718271,USA,WA,Sammamish,98.225.18.75,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 23:06:21,true,,1039576057,,8/24/2013 22:59:33,false,clixsense,0.9524,14203754,USA,OH,Enon,24.210.216.217,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 23:06:39,true,,1039576272,,8/24/2013 23:04:54,false,clixsense,0.9333,10032240,USA,FL,Naples,98.238.100.204,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 23:07:46,true,,1039577299,,8/24/2013 23:06:57,false,prodege,0.9778,17730728,USA,MN,Center City,50.33.32.208,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 23:12:18,true,,1039582003,,8/24/2013 23:11:05,false,clixsense,0.96,8449724,USA,CA,Manteca,96.236.69.191,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
315120690,8/24/2013 23:13:51,true,,1039583762,,8/24/2013 23:11:51,false,clixsense,1.0,19703347,USA,VA,Lynchburg,96.235.211.179,Yes,,8/24/13 0:21,20,1,finalized,Yes,Positive,81990560,Grilling kabobs on the grill last night was amazing! I'm so glad this weather is finally  here.,0.8439
